Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-11-30 10:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.96,489.07,0.0,0.0,eia.gov,false,
2024-11-30 11:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.8,488.91,0.0,0.0,eia.gov,false,
2024-11-30 12:00:00,USA,Tampa Electric Company,US-FLA-TEC,358.8,476.31,2.76,2.76,eia.gov,false,
2024-11-30 13:00:00,USA,Tampa Electric Company,US-FLA-TEC,309.48,413.3,16.92,16.71,eia.gov,false,
2024-11-30 14:00:00,USA,Tampa Electric Company,US-FLA-TEC,269.51,362.37,28.29,27.97,eia.gov,false,
2024-11-30 15:00:00,USA,Tampa Electric Company,US-FLA-TEC,258.13,348.5,30.93,30.65,eia.gov,false,
2024-11-30 16:00:00,USA,Tampa Electric Company,US-FLA-TEC,249.34,336.83,33.83,33.51,eia.gov,false,
2024-11-30 17:00:00,USA,Tampa Electric Company,US-FLA-TEC,244.03,329.94,35.4,35.04,eia.gov,false,
2024-11-30 18:00:00,USA,Tampa Electric Company,US-FLA-TEC,244.36,330.06,35.56,35.08,eia.gov,false,
2024-11-30 19:00:00,USA,Tampa Electric Company,US-FLA-TEC,249.07,335.79,34.44,33.83,eia.gov,false,
2024-11-30 20:00:00,USA,Tampa Electric Company,US-FLA-TEC,271.29,363.53,28.54,27.75,eia.gov,false,
2024-11-30 21:00:00,USA,Tampa Electric Company,US-FLA-TEC,328.03,434.6,13.26,12.31,eia.gov,false,
2024-11-30 22:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.8,488.51,1.49,0.72,eia.gov,false,
2024-11-30 23:00:00,USA,Tampa Electric Company,US-FLA-TEC,374.1,492.37,0.87,0.09,eia.gov,false,
2024-12-01 00:00:00,USA,Tampa Electric Company,US-FLA-TEC,375.27,493.36,0.99,0.1,eia.gov,false,
2024-12-01 01:00:00,USA,Tampa Electric Company,US-FLA-TEC,374.81,493.09,0.9,0.09,eia.gov,false,
2024-12-01 02:00:00,USA,Tampa Electric Company,US-FLA-TEC,374.47,492.98,0.76,0.08,eia.gov,false,
2024-12-01 03:00:00,USA,Tampa Electric Company,US-FLA-TEC,373.99,492.66,0.65,0.07,eia.gov,false,
2024-12-01 04:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.17,489.64,0.26,0.03,eia.gov,false,
2024-12-01 05:00:00,USA,Tampa Electric Company,US-FLA-TEC,366.12,486.18,0.0,0.0,eia.gov,false,
2024-12-01 06:00:00,USA,Tampa Electric Company,US-FLA-TEC,366.69,486.75,0.0,0.0,eia.gov,false,
2024-12-01 07:00:00,USA,Tampa Electric Company,US-FLA-TEC,367.04,487.1,0.0,0.0,eia.gov,false,
2024-12-01 08:00:00,USA,Tampa Electric Company,US-FLA-TEC,367.89,487.98,0.0,0.0,eia.gov,false,
2024-12-01 09:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.99,489.1,0.0,0.0,eia.gov,false,
2024-12-01 10:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.07,489.18,0.0,0.0,eia.gov,false,
2024-12-01 11:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.14,489.26,0.0,0.0,eia.gov,false,
2024-12-01 12:00:00,USA,Tampa Electric Company,US-FLA-TEC,358.23,474.6,3.67,3.49,eia.gov,false,
2024-12-01 13:00:00,USA,Tampa Electric Company,US-FLA-TEC,308.13,412.01,16.97,16.87,eia.gov,false,
2024-12-01 14:00:00,USA,Tampa Electric Company,US-FLA-TEC,271.44,366.35,26.62,26.6,eia.gov,false,
2024-12-01 15:00:00,USA,Tampa Electric Company,US-FLA-TEC,261.55,353.97,29.3,29.3,eia.gov,false,
2024-12-01 16:00:00,USA,Tampa Electric Company,US-FLA-TEC,257.72,349.13,30.36,30.36,eia.gov,false,
2024-12-01 17:00:00,USA,Tampa Electric Company,US-FLA-TEC,266.29,359.69,28.18,28.13,eia.gov,false,
2024-12-01 18:00:00,USA,Tampa Electric Company,US-FLA-TEC,260.95,352.52,29.95,29.83,eia.gov,false,
2024-12-01 19:00:00,USA,Tampa Electric Company,US-FLA-TEC,266.26,358.74,28.82,28.58,eia.gov,false,
2024-12-01 20:00:00,USA,Tampa Electric Company,US-FLA-TEC,272.15,366.14,27.21,26.91,eia.gov,false,
2024-12-01 21:00:00,USA,Tampa Electric Company,US-FLA-TEC,321.24,427.11,14.42,13.95,eia.gov,false,
2024-12-01 22:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.93,488.31,1.12,0.66,eia.gov,false,
2024-12-01 23:00:00,USA,Tampa Electric Company,US-FLA-TEC,372.59,491.57,0.5,0.05,eia.gov,false,
2024-12-02 00:00:00,USA,Tampa Electric Company,US-FLA-TEC,372.86,491.8,0.5,0.05,eia.gov,false,
2024-12-02 01:00:00,USA,Tampa Electric Company,US-FLA-TEC,372.88,491.9,0.47,0.05,eia.gov,false,
2024-12-02 02:00:00,USA,Tampa Electric Company,US-FLA-TEC,373.49,492.29,0.59,0.05,eia.gov,false,
2024-12-02 03:00:00,USA,Tampa Electric Company,US-FLA-TEC,373.46,492.28,0.59,0.05,eia.gov,false,
2024-12-02 04:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.5,489.12,0.21,0.02,eia.gov,false,
2024-12-02 05:00:00,USA,Tampa Electric Company,US-FLA-TEC,367.55,487.65,0.0,0.0,eia.gov,false,
2024-12-02 06:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.1,488.21,0.0,0.0,eia.gov,false,
2024-12-02 07:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.49,488.59,0.0,0.0,eia.gov,false,
2024-12-02 08:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.65,488.75,0.0,0.0,eia.gov,false,
2024-12-02 09:00:00,USA,Tampa Electric Company,US-FLA-TEC,367.86,487.94,0.0,0.0,eia.gov,false,
2024-12-02 10:00:00,USA,Tampa Electric Company,US-FLA-TEC,367.86,487.94,0.0,0.0,eia.gov,false,
2024-12-02 11:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.43,489.51,0.0,0.0,eia.gov,false,
2024-12-02 12:00:00,USA,Tampa Electric Company,US-FLA-TEC,355.49,472.22,3.51,3.51,eia.gov,false,
2024-12-02 13:00:00,USA,Tampa Electric Company,US-FLA-TEC,304.98,408.26,17.58,17.5,eia.gov,false,
2024-12-02 14:00:00,USA,Tampa Electric Company,US-FLA-TEC,273.8,369.11,25.89,25.77,eia.gov,false,
2024-12-02 15:00:00,USA,Tampa Electric Company,US-FLA-TEC,270.22,365.3,26.43,26.43,eia.gov,false,
2024-12-02 16:00:00,USA,Tampa Electric Company,US-FLA-TEC,268.05,362.5,27.11,27.11,eia.gov,false,
2024-12-02 17:00:00,USA,Tampa Electric Company,US-FLA-TEC,261.69,354.18,29.04,29.0,eia.gov,false,
2024-12-02 18:00:00,USA,Tampa Electric Company,US-FLA-TEC,254.18,344.8,31.09,31.06,eia.gov,false,
2024-12-02 19:00:00,USA,Tampa Electric Company,US-FLA-TEC,252.05,342.14,31.62,31.59,eia.gov,false,
2024-12-02 20:00:00,USA,Tampa Electric Company,US-FLA-TEC,263.76,356.42,28.78,28.67,eia.gov,false,
2024-12-02 21:00:00,USA,Tampa Electric Company,US-FLA-TEC,318.76,424.58,14.78,14.54,eia.gov,false,
2024-12-02 22:00:00,USA,Tampa Electric Company,US-FLA-TEC,362.58,480.86,1.92,1.92,eia.gov,false,
2024-12-02 23:00:00,USA,Tampa Electric Company,US-FLA-TEC,367.32,486.78,0.66,0.66,eia.gov,false,
2024-12-03 00:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.51,489.59,0.0,0.0,eia.gov,false,
2024-12-03 01:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.71,489.72,0.04,0.0,eia.gov,false,
2024-12-03 02:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.81,490.69,0.1,0.01,eia.gov,false,
2024-12-03 03:00:00,USA,Tampa Electric Company,US-FLA-TEC,368.82,488.9,0.0,0.0,eia.gov,false,
2024-12-03 04:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.66,489.75,0.0,0.0,eia.gov,false,
2024-12-03 05:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.39,489.48,0.0,0.0,eia.gov,false,
2024-12-03 06:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.95,490.04,0.0,0.0,eia.gov,false,
2024-12-03 07:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.95,490.04,0.0,0.0,eia.gov,false,
2024-12-03 08:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.42,490.51,0.0,0.0,eia.gov,false,
2024-12-03 09:00:00,USA,Tampa Electric Company,US-FLA-TEC,370.46,490.43,0.11,0.0,eia.gov,false,
2024-12-03 10:00:00,USA,Tampa Electric Company,US-FLA-TEC,369.98,490.06,0.0,0.0,eia.gov,false,
2024-12-03 11:00:00,USA,Tampa Electric Company,US-FLA-TEC,372.99,492.43,0.29,0.02,eia.gov,false,
2024-12-03 12:00:00,USA,Tampa Electric Company,US-FLA-TEC,360.11,476.45,3.62,3.42,eia.gov,false,
2024-12-03 13:00:00,USA,Tampa Electric Company,US-FLA-TEC,312.58,416.39,16.76,16.49,eia.gov,false,
2024-12-03 14:00:00,USA,Tampa Electric Company,US-FLA-TEC,280.15,375.9,25.3,24.92,eia.gov,false,
2024-12-03 15:00:00,USA,Tampa Electric Company,US-FLA-TEC,275.16,371.21,25.38,25.36,eia.gov,false,
2024-12-03 16:00:00,USA,Tampa Electric Company,US-FLA-TEC,269.45,363.32,27.6,27.59,eia.gov,false,
2024-12-03 17:00:00,USA,Tampa Electric Company,US-FLA-TEC,266.36,358.02,29.76,29.76,eia.gov,false,
2024-12-03 18:00:00,USA,Tampa Electric Company,US-FLA-TEC,264.84,355.44,30.79,30.77,eia.gov,false,
2024-12-03 19:00:00,USA,Tampa Electric Company,US-FLA-TEC,267.71,358.8,30.19,30.08,eia.gov,false,
2024-12-03 20:00:00,USA,Tampa Electric Company,US-FLA-TEC,275.01,367.86,28.23,27.91,eia.gov,false,
2024-12-03 21:00:00,USA,Tampa Electric Company,US-FLA-TEC,330.73,437.35,13.57,13.16,eia.gov,false,
2024-12-03 22:00:00,USA,Tampa Electric Company,US-FLA-TEC,379.61,497.13,1.57,0.97,eia.gov,false,
2024-12-03 23:00:00,USA,Tampa Electric Company,US-FLA-TEC,384.57,501.28,1.77,1.09,eia.gov,false,
2024-12-04 00:00:00,USA,Tampa Electric Company,US-FLA-TEC,385.54,502.38,1.71,1.1,eia.gov,false,
2024-12-04 01:00:00,USA,Tampa Electric Company,US-FLA-TEC,388.07,505.52,1.03,0.38,eia.gov,false,
2024-12-04 02:00:00,USA,Tampa Electric Company,US-FLA-TEC,388.76,506.14,0.89,0.07,eia.gov,false,
2024-12-04 03:00:00,USA,Tampa Electric Company,US-FLA-TEC,383.61,501.65,0.66,0.05,eia.gov,false,
2024-12-04 04:00:00,USA,Tampa Electric Company,US-FLA-TEC,382.51,500.72,0.61,0.04,eia.gov,false,
2024-12-04 05:00:00,USA,Tampa Electric Company,US-FLA-TEC,380.72,499.52,0.37,0.03,eia.gov,false,
2024-12-04 06:00:00,USA,Tampa Electric Company,US-FLA-TEC,384.25,503.18,0.27,0.02,eia.gov,false,
2024-12-04 07:00:00,USA,Tampa Electric Company,US-FLA-TEC,386.5,505.34,0.27,0.02,eia.gov,false,
