sim_time,sim_datetime,region,intensity_gco2kwh,cumulative_carbon_gco2,migrations_so_far,active_pod
1578427200,2020-01-07 20:00,NE,N/A,0.0,14,carbon-pod-14
1578430800,2020-01-07 21:00,NE,N/A,0.0,14,carbon-pod-14
1578434400,2020-01-07 22:00,NE,N/A,0.0,14,carbon-pod-14
1578438000,2020-01-07 23:00,NE,N/A,0.0,14,carbon-pod-14
1578441600,2020-01-08 00:00,NE,N/A,0.0,14,carbon-pod-14
1578445200,2020-01-08 01:00,NE,N/A,0.0,14,carbon-pod-14
1578448800,2020-01-08 02:00,NE,N/A,0.0,14,carbon-pod-14
1578452400,2020-01-08 03:00,NE,N/A,0.0,14,carbon-pod-14
1578456000,2020-01-08 04:00,NE,N/A,0.0,14,carbon-pod-14
1578459600,2020-01-08 05:00,NE,N/A,0.0,14,carbon-pod-14
1578463200,2020-01-08 06:00,NE,N/A,0.0,14,carbon-pod-14
1578466800,2020-01-08 07:00,NE,N/A,0.0,14,carbon-pod-14
1578470400,2020-01-08 08:00,NE,N/A,0.0,14,carbon-pod-14
1578474000,2020-01-08 09:00,NE,N/A,0.0,14,carbon-pod-14
1578477600,2020-01-08 10:00,NE,N/A,0.0,14,carbon-pod-14
1578481200,2020-01-08 11:00,NE,N/A,0.0,14,carbon-pod-14
1578484800,2020-01-08 12:00,NE,N/A,0.0,14,carbon-pod-14
1578488400,2020-01-08 13:00,NE,N/A,0.0,14,carbon-pod-14
1578492000,2020-01-08 14:00,NE,N/A,0.0,14,carbon-pod-14
1578495600,2020-01-08 15:00,NE,N/A,0.0,14,carbon-pod-14
1578499200,2020-01-08 16:00,NE,N/A,0.0,14,carbon-pod-14
1578502800,2020-01-08 17:00,NE,N/A,0.0,14,carbon-pod-14
1578506400,2020-01-08 18:00,NE,N/A,0.0,14,carbon-pod-14
1578510000,2020-01-08 19:00,NE,N/A,0.0,14,carbon-pod-14
1578513600,2020-01-08 20:00,NE,N/A,0.0,14,carbon-pod-14
1578517200,2020-01-08 21:00,TEN,N/A,0.0,15,carbon-pod-15
1578520800,2020-01-08 22:00,TEN,N/A,0.0,15,carbon-pod-15
1578524400,2020-01-08 23:00,TEN,N/A,0.0,15,carbon-pod-15
1578528000,2020-01-09 00:00,NE,N/A,0.0,16,carbon-pod-16
1578531600,2020-01-09 01:00,NE,N/A,0.0,16,carbon-pod-16
1578535200,2020-01-09 02:00,NE,N/A,0.0,16,carbon-pod-16
1578538800,2020-01-09 03:00,NE,N/A,0.0,16,carbon-pod-16
1578542400,2020-01-09 04:00,NE,N/A,0.0,16,carbon-pod-16
1578546000,2020-01-09 05:00,NE,N/A,0.0,16,carbon-pod-16
1578549600,2020-01-09 06:00,NE,N/A,0.0,16,carbon-pod-16
1578553200,2020-01-09 07:00,NE,N/A,0.0,16,carbon-pod-16
1578556800,2020-01-09 08:00,NE,N/A,0.0,16,carbon-pod-16
1578560400,2020-01-09 09:00,NE,N/A,0.0,16,carbon-pod-16
1578564000,2020-01-09 10:00,NE,N/A,0.0,16,carbon-pod-16
1578567600,2020-01-09 11:00,NE,N/A,0.0,16,carbon-pod-16
1578571200,2020-01-09 12:00,NE,N/A,0.0,16,carbon-pod-16
1578574800,2020-01-09 13:00,NE,N/A,0.0,16,carbon-pod-16
1578578400,2020-01-09 14:00,NE,N/A,0.0,16,carbon-pod-16
1578582000,2020-01-09 15:00,NE,N/A,0.0,16,carbon-pod-16
1578585600,2020-01-09 16:00,NE,N/A,0.0,16,carbon-pod-16
1578589200,2020-01-09 17:00,NE,N/A,0.0,16,carbon-pod-16
1578592800,2020-01-09 18:00,TEN,N/A,0.0,17,carbon-pod-17
1578596400,2020-01-09 19:00,NE,N/A,0.0,18,carbon-pod-18
1578600000,2020-01-09 20:00,NE,N/A,0.0,18,carbon-pod-18
1578603600,2020-01-09 21:00,NE,N/A,0.0,18,carbon-pod-18
1578607200,2020-01-09 22:00,NE,N/A,0.0,18,carbon-pod-18
1578610800,2020-01-09 23:00,NE,N/A,0.0,18,carbon-pod-18
1578614400,2020-01-10 00:00,NE,N/A,0.0,18,carbon-pod-18
1578618000,2020-01-10 01:00,NE,N/A,0.0,18,carbon-pod-18
1578621600,2020-01-10 02:00,NE,N/A,0.0,18,carbon-pod-18
1578625200,2020-01-10 03:00,NE,N/A,0.0,18,carbon-pod-18
1578628800,2020-01-10 04:00,NE,N/A,0.0,18,carbon-pod-18
1578632400,2020-01-10 05:00,NE,N/A,0.0,18,carbon-pod-18
1578636000,2020-01-10 06:00,NE,N/A,0.0,18,carbon-pod-18
1578639600,2020-01-10 07:00,NE,N/A,0.0,18,carbon-pod-18
1578643200,2020-01-10 08:00,NE,N/A,0.0,18,carbon-pod-18
1578646800,2020-01-10 09:00,NE,N/A,0.0,18,carbon-pod-18
1578650400,2020-01-10 10:00,NE,N/A,0.0,18,carbon-pod-18
1578654000,2020-01-10 11:00,NE,N/A,0.0,18,carbon-pod-18
1578657600,2020-01-10 12:00,NE,N/A,0.0,18,carbon-pod-18
1578661200,2020-01-10 13:00,NE,N/A,0.0,18,carbon-pod-18
1578664800,2020-01-10 14:00,NE,N/A,0.0,18,carbon-pod-18
1578668400,2020-01-10 15:00,NE,N/A,0.0,18,carbon-pod-18
1578672000,2020-01-10 16:00,NE,N/A,0.0,18,carbon-pod-18
1578675600,2020-01-10 17:00,NE,N/A,0.0,18,carbon-pod-18
1578679200,2020-01-10 18:00,NE,N/A,0.0,18,carbon-pod-18
1578682800,2020-01-10 19:00,NE,N/A,0.0,18,carbon-pod-18
1578686400,2020-01-10 20:00,NE,N/A,0.0,18,carbon-pod-18
1578690000,2020-01-10 21:00,NE,N/A,0.0,18,carbon-pod-18
1578693600,2020-01-10 22:00,NE,N/A,0.0,18,carbon-pod-18
1578697200,2020-01-10 23:00,NE,N/A,0.0,18,carbon-pod-18
1578700800,2020-01-11 00:00,NE,N/A,0.0,18,carbon-pod-18
1578704400,2020-01-11 01:00,NE,N/A,0.0,18,carbon-pod-18
1578708000,2020-01-11 02:00,NE,N/A,0.0,18,carbon-pod-18
1578711600,2020-01-11 03:00,NE,N/A,0.0,18,carbon-pod-18
1578715200,2020-01-11 04:00,NE,N/A,0.0,18,carbon-pod-18
1578718800,2020-01-11 05:00,NE,N/A,0.0,18,carbon-pod-18
1578722400,2020-01-11 06:00,NE,N/A,0.0,18,carbon-pod-18
1578726000,2020-01-11 07:00,NE,N/A,0.0,18,carbon-pod-18
1578729600,2020-01-11 08:00,NE,N/A,0.0,18,carbon-pod-18
1578733200,2020-01-11 09:00,NE,N/A,0.0,18,carbon-pod-18
1578736800,2020-01-11 10:00,NE,N/A,0.0,18,carbon-pod-18
1578740400,2020-01-11 11:00,NE,N/A,0.0,18,carbon-pod-18
1578744000,2020-01-11 12:00,NE,N/A,0.0,18,carbon-pod-18
1578747600,2020-01-11 13:00,NE,N/A,0.0,18,carbon-pod-18
1578751200,2020-01-11 14:00,NE,N/A,0.0,18,carbon-pod-18
1578754800,2020-01-11 15:00,NE,N/A,0.0,18,carbon-pod-18
1578758400,2020-01-11 16:00,NE,N/A,0.0,18,carbon-pod-18
1578762000,2020-01-11 17:00,NE,N/A,0.0,18,carbon-pod-18
1578765600,2020-01-11 18:00,NE,N/A,0.0,18,carbon-pod-18
1578769200,2020-01-11 19:00,NE,N/A,0.0,18,carbon-pod-18
1578772800,2020-01-11 20:00,NE,N/A,0.0,18,carbon-pod-18
1578776400,2020-01-11 21:00,NE,N/A,0.0,18,carbon-pod-18
1578780000,2020-01-11 22:00,NE,N/A,0.0,18,carbon-pod-18
1578783600,2020-01-11 23:00,NE,N/A,0.0,18,carbon-pod-18
1578787200,2020-01-12 00:00,NE,N/A,0.0,18,carbon-pod-18
1578790800,2020-01-12 01:00,NE,N/A,0.0,18,carbon-pod-18
1578794400,2020-01-12 02:00,NE,N/A,0.0,18,carbon-pod-18
1578798000,2020-01-12 03:00,NE,N/A,0.0,18,carbon-pod-18
1578801600,2020-01-12 04:00,NE,N/A,0.0,18,carbon-pod-18
1578805200,2020-01-12 05:00,NE,N/A,0.0,18,carbon-pod-18
1578808800,2020-01-12 06:00,NE,N/A,0.0,18,carbon-pod-18
1578812400,2020-01-12 07:00,NE,N/A,0.0,18,carbon-pod-18
1578816000,2020-01-12 08:00,NE,N/A,0.0,18,carbon-pod-18
1578819600,2020-01-12 09:00,NE,N/A,0.0,18,carbon-pod-18
1578823200,2020-01-12 10:00,NE,N/A,0.0,18,carbon-pod-18
1578826800,2020-01-12 11:00,NE,N/A,0.0,18,carbon-pod-18
1578830400,2020-01-12 12:00,NE,N/A,0.0,18,carbon-pod-18
1578834000,2020-01-12 13:00,NE,N/A,0.0,18,carbon-pod-18
1578837600,2020-01-12 14:00,NE,N/A,0.0,18,carbon-pod-18
1578841200,2020-01-12 15:00,NE,N/A,0.0,18,carbon-pod-18
1578844800,2020-01-12 16:00,NE,N/A,0.0,18,carbon-pod-18
1578848400,2020-01-12 17:00,NE,N/A,0.0,18,carbon-pod-18
1578852000,2020-01-12 18:00,NE,N/A,0.0,18,carbon-pod-18
1578855600,2020-01-12 19:00,NE,N/A,0.0,18,carbon-pod-18
1578859200,2020-01-12 20:00,NE,N/A,0.0,18,carbon-pod-18
1578862800,2020-01-12 21:00,NE,N/A,0.0,18,carbon-pod-18
1578866400,2020-01-12 22:00,NE,N/A,0.0,18,carbon-pod-18
1578870000,2020-01-12 23:00,NE,N/A,0.0,18,carbon-pod-18
1578873600,2020-01-13 00:00,NE,N/A,0.0,18,carbon-pod-18
1578877200,2020-01-13 01:00,NE,N/A,0.0,18,carbon-pod-18
1578880800,2020-01-13 02:00,NE,N/A,0.0,18,carbon-pod-18
1578884400,2020-01-13 03:00,NE,N/A,0.0,18,carbon-pod-18
1578888000,2020-01-13 04:00,NE,N/A,0.0,18,carbon-pod-18
1578891600,2020-01-13 05:00,NE,N/A,0.0,18,carbon-pod-18
1578895200,2020-01-13 06:00,NE,N/A,0.0,18,carbon-pod-18
1578898800,2020-01-13 07:00,NE,N/A,0.0,18,carbon-pod-18
1578902400,2020-01-13 08:00,NE,N/A,0.0,18,carbon-pod-18
1578906000,2020-01-13 09:00,NE,N/A,0.0,18,carbon-pod-18
1578909600,2020-01-13 10:00,NE,N/A,0.0,18,carbon-pod-18
1578913200,2020-01-13 11:00,NE,N/A,0.0,18,carbon-pod-18
1578916800,2020-01-13 12:00,NE,N/A,0.0,18,carbon-pod-18
1578920400,2020-01-13 13:00,NE,N/A,0.0,18,carbon-pod-18
1578924000,2020-01-13 14:00,NE,N/A,0.0,18,carbon-pod-18
1578927600,2020-01-13 15:00,NE,N/A,0.0,18,carbon-pod-18
1578931200,2020-01-13 16:00,NE,N/A,0.0,18,carbon-pod-18
1578934800,2020-01-13 17:00,NE,N/A,0.0,18,carbon-pod-18
1578938400,2020-01-13 18:00,NE,N/A,0.0,18,carbon-pod-18
1578942000,2020-01-13 19:00,NE,N/A,0.0,18,carbon-pod-18
1578945600,2020-01-13 20:00,NE,N/A,0.0,18,carbon-pod-18
1578949200,2020-01-13 21:00,NE,N/A,0.0,18,carbon-pod-18
1578952800,2020-01-13 22:00,NE,N/A,0.0,18,carbon-pod-18
1578956400,2020-01-13 23:00,NE,N/A,0.0,18,carbon-pod-18
1578960000,2020-01-14 00:00,NE,N/A,0.0,18,carbon-pod-18
1578963600,2020-01-14 01:00,NE,N/A,0.0,18,carbon-pod-18
1578967200,2020-01-14 02:00,NE,N/A,0.0,18,carbon-pod-18
1578970800,2020-01-14 03:00,NE,N/A,0.0,18,carbon-pod-18
1578974400,2020-01-14 04:00,NE,N/A,0.0,18,carbon-pod-18
1578978000,2020-01-14 05:00,NE,N/A,0.0,18,carbon-pod-18
1578981600,2020-01-14 06:00,NE,N/A,0.0,18,carbon-pod-18
1578985200,2020-01-14 07:00,NE,N/A,0.0,18,carbon-pod-18
1578988800,2020-01-14 08:00,NE,N/A,0.0,18,carbon-pod-18
1578992400,2020-01-14 09:00,NE,N/A,0.0,18,carbon-pod-18
1578996000,2020-01-14 10:00,NE,N/A,0.0,18,carbon-pod-18
1578999600,2020-01-14 11:00,NE,N/A,0.0,18,carbon-pod-18
1579003200,2020-01-14 12:00,NE,N/A,0.0,18,carbon-pod-18
1579006800,2020-01-14 13:00,NE,N/A,0.0,18,carbon-pod-18
1579010400,2020-01-14 14:00,NE,N/A,0.0,18,carbon-pod-18
1579014000,2020-01-14 15:00,NE,N/A,0.0,18,carbon-pod-18
1579017600,2020-01-14 16:00,NE,N/A,0.0,18,carbon-pod-18
1579021200,2020-01-14 17:00,NE,N/A,0.0,18,carbon-pod-18
1579024800,2020-01-14 18:00,NE,N/A,0.0,18,carbon-pod-18
1579028400,2020-01-14 19:00,NE,N/A,0.0,18,carbon-pod-18
1579032000,2020-01-14 20:00,NE,N/A,0.0,18,carbon-pod-18
1579035600,2020-01-14 21:00,NE,N/A,0.0,18,carbon-pod-18
1579039200,2020-01-14 22:00,NE,N/A,0.0,18,carbon-pod-18
1579042800,2020-01-14 23:00,NE,N/A,0.0,18,carbon-pod-18
1579046400,2020-01-15 00:00,NE,N/A,0.0,18,carbon-pod-18
1579050000,2020-01-15 01:00,CENT,N/A,0.0,19,carbon-pod-19
1579053600,2020-01-15 02:00,CENT,N/A,0.0,19,carbon-pod-19
1579057200,2020-01-15 03:00,CENT,N/A,0.0,19,carbon-pod-19
1579060800,2020-01-15 04:00,CENT,N/A,0.0,19,carbon-pod-19
1579064400,2020-01-15 05:00,CENT,N/A,0.0,19,carbon-pod-19
1579068000,2020-01-15 06:00,NE,N/A,0.0,20,carbon-pod-20
1579071600,2020-01-15 07:00,NE,N/A,0.0,20,carbon-pod-20
1579075200,2020-01-15 08:00,NE,N/A,0.0,20,carbon-pod-20
1579078800,2020-01-15 09:00,NE,N/A,0.0,20,carbon-pod-20
1579082400,2020-01-15 10:00,NE,N/A,0.0,20,carbon-pod-20
1579086000,2020-01-15 11:00,NE,N/A,0.0,20,carbon-pod-20
1579089600,2020-01-15 12:00,TEN,N/A,0.0,21,carbon-pod-21
1579093200,2020-01-15 13:00,NE,N/A,0.0,22,carbon-pod-22
1579096800,2020-01-15 14:00,NE,N/A,0.0,22,carbon-pod-22
1579100400,2020-01-15 15:00,NE,N/A,0.0,22,carbon-pod-22
1579104000,2020-01-15 16:00,NE,N/A,0.0,22,carbon-pod-22
1579107600,2020-01-15 17:00,NE,N/A,0.0,22,carbon-pod-22
1579111200,2020-01-15 18:00,NE,N/A,0.0,22,carbon-pod-22
1579114800,2020-01-15 19:00,NE,N/A,0.0,22,carbon-pod-22
1579118400,2020-01-15 20:00,NE,N/A,0.0,22,carbon-pod-22
1579122000,2020-01-15 21:00,NE,N/A,0.0,22,carbon-pod-22
1579125600,2020-01-15 22:00,NE,N/A,0.0,22,carbon-pod-22
1579129200,2020-01-15 23:00,NE,N/A,0.0,22,carbon-pod-22
1579132800,2020-01-16 00:00,NE,N/A,0.0,22,carbon-pod-22
1579136400,2020-01-16 01:00,NE,N/A,0.0,22,carbon-pod-22
1579140000,2020-01-16 02:00,NE,N/A,0.0,22,carbon-pod-22
1579143600,2020-01-16 03:00,NE,N/A,0.0,22,carbon-pod-22
