sim_time,sim_datetime,region,intensity_gco2kwh,cumulative_carbon_gco2,migrations_so_far,active_pod
1610737200,2021-01-15 19:00,NE,201.4,71997.2,18,carbon-pod-18
1610740800,2021-01-15 20:00,NE,201.9,72199.1,18,carbon-pod-18
1610744400,2021-01-15 21:00,NE,192.5,72391.6,18,carbon-pod-18
1610748000,2021-01-15 22:00,NE,195.3,72586.9,18,carbon-pod-18
1610751600,2021-01-15 23:00,NE,193.7,72780.6,18,carbon-pod-18
1610755200,2021-01-16 00:00,NE,192.2,72972.8,18,carbon-pod-18
1610758800,2021-01-16 01:00,NE,188.6,73161.4,18,carbon-pod-18
1610762400,2021-01-16 02:00,NE,182.5,73343.9,18,carbon-pod-18
1610766000,2021-01-16 03:00,NE,163.1,73507.0,18,carbon-pod-18
1610769600,2021-01-16 04:00,NE,146.8,73653.8,18,carbon-pod-18
1610773200,2021-01-16 05:00,NE,139.3,73793.1,18,carbon-pod-18
1610776800,2021-01-16 06:00,NE,130.6,73923.7,18,carbon-pod-18
1610780400,2021-01-16 07:00,NE,126.7,74050.4,18,carbon-pod-18
1610784000,2021-01-16 08:00,NE,123.6,74174.0,18,carbon-pod-18
1610787600,2021-01-16 09:00,NE,127.8,74301.8,18,carbon-pod-18
1610791200,2021-01-16 10:00,NE,127.7,74429.5,18,carbon-pod-18
1610794800,2021-01-16 11:00,NE,129.9,74559.4,18,carbon-pod-18
1610798400,2021-01-16 12:00,NE,141.1,74700.5,18,carbon-pod-18
1610802000,2021-01-16 13:00,NE,153.4,74853.9,18,carbon-pod-18
1610805600,2021-01-16 14:00,NE,160.2,75014.1,18,carbon-pod-18
1610809200,2021-01-16 15:00,NE,167.1,75181.2,18,carbon-pod-18
1610812800,2021-01-16 16:00,NE,169.6,75350.8,18,carbon-pod-18
1610816400,2021-01-16 17:00,NE,167.1,75517.9,18,carbon-pod-18
1610820000,2021-01-16 18:00,NE,160.4,75678.3,18,carbon-pod-18
1610823600,2021-01-16 19:00,NE,154.1,75832.4,18,carbon-pod-18
1610827200,2021-01-16 20:00,NE,159.8,75992.2,18,carbon-pod-18
1610830800,2021-01-16 21:00,NE,168.4,76160.6,18,carbon-pod-18
1610834400,2021-01-16 22:00,NE,182.0,76342.6,18,carbon-pod-18
1610838000,2021-01-16 23:00,NE,183.1,76525.7,18,carbon-pod-18
1610841600,2021-01-17 00:00,NE,179.8,76705.5,18,carbon-pod-18
1610845200,2021-01-17 01:00,NE,175.6,76881.1,18,carbon-pod-18
1610848800,2021-01-17 02:00,NE,168.9,77050.0,18,carbon-pod-18
1610852400,2021-01-17 03:00,NE,163.9,77213.9,18,carbon-pod-18
1610856000,2021-01-17 04:00,NE,139.4,77353.3,18,carbon-pod-18
1610859600,2021-01-17 05:00,NE,137.9,77491.2,18,carbon-pod-18
1610863200,2021-01-17 06:00,NE,125.7,77616.9,18,carbon-pod-18
1610866800,2021-01-17 07:00,NE,122.5,77739.4,18,carbon-pod-18
1610870400,2021-01-17 08:00,NE,119.0,77858.4,18,carbon-pod-18
1610874000,2021-01-17 09:00,NE,120.3,77978.7,18,carbon-pod-18
1610877600,2021-01-17 10:00,NE,122.2,78100.9,18,carbon-pod-18
1610881200,2021-01-17 11:00,NE,133.2,78234.1,18,carbon-pod-18
1610884800,2021-01-17 12:00,NE,141.7,78375.8,18,carbon-pod-18
1610888400,2021-01-17 13:00,NE,148.1,78523.9,18,carbon-pod-18
1610892000,2021-01-17 14:00,NE,145.6,78669.5,18,carbon-pod-18
1610895600,2021-01-17 15:00,NE,141.1,78810.6,18,carbon-pod-18
1610899200,2021-01-17 16:00,NE,142.7,78953.3,18,carbon-pod-18
1610902800,2021-01-17 17:00,NE,151.2,79104.5,18,carbon-pod-18
1610906400,2021-01-17 18:00,NE,154.3,79258.8,18,carbon-pod-18
1610910000,2021-01-17 19:00,NE,158.7,79417.5,18,carbon-pod-18
1610913600,2021-01-17 20:00,NE,162.4,79579.9,18,carbon-pod-18
1610917200,2021-01-17 21:00,NE,173.3,79753.2,18,carbon-pod-18
1610920800,2021-01-17 22:00,NE,178.7,79931.9,18,carbon-pod-18
1610924400,2021-01-17 23:00,NE,174.5,80106.4,18,carbon-pod-18
1610928000,2021-01-18 00:00,NE,179.2,80285.6,18,carbon-pod-18
1610931600,2021-01-18 01:00,NE,174.8,80460.4,18,carbon-pod-18
1610935200,2021-01-18 02:00,NE,163.5,80623.9,18,carbon-pod-18
1610938800,2021-01-18 03:00,NE,147.8,80771.7,18,carbon-pod-18
1610942400,2021-01-18 04:00,NE,131.1,80902.8,18,carbon-pod-18
1610946000,2021-01-18 05:00,NE,126.0,81028.8,18,carbon-pod-18
1610949600,2021-01-18 06:00,NE,124.8,81153.6,18,carbon-pod-18
1610953200,2021-01-18 07:00,NE,124.2,81277.8,18,carbon-pod-18
1610956800,2021-01-18 08:00,NE,130.9,81408.7,18,carbon-pod-18
1610960400,2021-01-18 09:00,NE,133.7,81542.4,18,carbon-pod-18
1610964000,2021-01-18 10:00,NE,144.4,81686.8,18,carbon-pod-18
1610967600,2021-01-18 11:00,NE,158.1,81844.9,18,carbon-pod-18
1610971200,2021-01-18 12:00,NE,176.8,82021.7,18,carbon-pod-18
1610974800,2021-01-18 13:00,NE,176.9,82198.6,18,carbon-pod-18
1610978400,2021-01-18 14:00,NE,172.6,82371.2,18,carbon-pod-18
1610982000,2021-01-18 15:00,NE,161.1,82532.3,18,carbon-pod-18
1610985600,2021-01-18 16:00,NE,164.5,82696.8,18,carbon-pod-18
1610989200,2021-01-18 17:00,NE,170.2,82867.0,18,carbon-pod-18
1610992800,2021-01-18 18:00,NE,173.0,83040.0,18,carbon-pod-18
1610996400,2021-01-18 19:00,NE,177.6,83217.6,18,carbon-pod-18
1611000000,2021-01-18 20:00,NE,184.8,83402.4,18,carbon-pod-18
1611003600,2021-01-18 21:00,NE,193.0,83595.4,18,carbon-pod-18
1611007200,2021-01-18 22:00,NE,196.0,83791.4,18,carbon-pod-18
1611010800,2021-01-18 23:00,NE,193.8,83985.2,18,carbon-pod-18
1611014400,2021-01-19 00:00,NE,192.3,84177.5,18,carbon-pod-18
1611018000,2021-01-19 01:00,NE,185.1,84362.6,18,carbon-pod-18
1611021600,2021-01-19 02:00,NE,174.8,84537.4,18,carbon-pod-18
1611025200,2021-01-19 03:00,NE,159.7,84697.1,18,carbon-pod-18
1611028800,2021-01-19 04:00,NE,143.6,84840.7,18,carbon-pod-18
1611032400,2021-01-19 05:00,NE,136.3,84977.0,18,carbon-pod-18
1611036000,2021-01-19 06:00,NE,132.3,85109.3,18,carbon-pod-18
1611039600,2021-01-19 07:00,NE,131.2,85240.5,18,carbon-pod-18
1611043200,2021-01-19 08:00,NE,134.2,85374.7,18,carbon-pod-18
1611046800,2021-01-19 09:00,NE,141.7,85516.4,18,carbon-pod-18
1611050400,2021-01-19 10:00,NE,159.0,85675.4,18,carbon-pod-18
1611054000,2021-01-19 11:00,NE,180.8,85856.2,18,carbon-pod-18
1611057600,2021-01-19 12:00,NE,196.6,86052.8,18,carbon-pod-18
1611061200,2021-01-19 13:00,NE,199.4,86252.2,18,carbon-pod-18
1611064800,2021-01-19 14:00,NE,196.0,86448.2,18,carbon-pod-18
1611068400,2021-01-19 15:00,NE,192.6,86640.8,18,carbon-pod-18
1611072000,2021-01-19 16:00,NE,192.4,86833.2,18,carbon-pod-18
1611075600,2021-01-19 17:00,NE,193.1,87026.3,18,carbon-pod-18
1611079200,2021-01-19 18:00,NE,193.2,87219.5,18,carbon-pod-18
1611082800,2021-01-19 19:00,NE,198.9,87418.4,18,carbon-pod-18
1611086400,2021-01-19 20:00,NE,206.9,87625.3,18,carbon-pod-18
1611090000,2021-01-19 21:00,NE,206.7,87832.0,18,carbon-pod-18
1611093600,2021-01-19 22:00,NE,203.2,88035.2,18,carbon-pod-18
1611097200,2021-01-19 23:00,NE,207.4,88242.6,18,carbon-pod-18
1611100800,2021-01-20 00:00,NE,209.2,88451.8,18,carbon-pod-18
1611104400,2021-01-20 01:00,NE,206.4,88658.2,18,carbon-pod-18
1611108000,2021-01-20 02:00,NE,200.0,88858.2,18,carbon-pod-18
1611111600,2021-01-20 03:00,NE,184.9,89043.1,18,carbon-pod-18
1611115200,2021-01-20 04:00,NE,171.4,89214.5,18,carbon-pod-18
1611118800,2021-01-20 05:00,NE,162.3,89376.8,18,carbon-pod-18
1611122400,2021-01-20 06:00,NE,159.0,89535.8,18,carbon-pod-18
1611126000,2021-01-20 07:00,NE,155.2,89691.0,18,carbon-pod-18
1611129600,2021-01-20 08:00,NE,157.1,89848.1,18,carbon-pod-18
1611133200,2021-01-20 09:00,NE,166.5,90014.6,18,carbon-pod-18
1611136800,2021-01-20 10:00,NE,184.0,90198.6,18,carbon-pod-18
1611140400,2021-01-20 11:00,NE,197.7,90396.3,18,carbon-pod-18
1611144000,2021-01-20 12:00,NE,203.9,90600.2,18,carbon-pod-18
1611147600,2021-01-20 13:00,NE,210.3,90810.5,18,carbon-pod-18
1611151200,2021-01-20 14:00,NE,211.9,91022.4,18,carbon-pod-18
1611154800,2021-01-20 15:00,NE,210.2,91232.6,18,carbon-pod-18
1611158400,2021-01-20 16:00,NE,209.5,91442.1,18,carbon-pod-18
1611162000,2021-01-20 17:00,NE,203.5,91645.6,18,carbon-pod-18
1611165600,2021-01-20 18:00,NE,201.4,91847.0,18,carbon-pod-18
1611169200,2021-01-20 19:00,NE,206.5,92053.5,18,carbon-pod-18
