sim_time,sim_datetime,region,intensity_gco2kwh,cumulative_carbon_gco2,migrations_so_far,active_pod
1595502000,2020-07-23 11:00,NE,219.7,21388.8,0,carbon-pod
1595505600,2020-07-23 12:00,NE,225.9,21614.8,0,carbon-pod
1595509200,2020-07-23 13:00,NE,234.0,21848.7,0,carbon-pod
1595512800,2020-07-23 14:00,NE,235.8,22084.6,0,carbon-pod
1595516400,2020-07-23 15:00,NE,241.0,22325.6,0,carbon-pod
1595520000,2020-07-23 16:00,NE,245.8,22571.4,0,carbon-pod
1595523600,2020-07-23 17:00,NE,246.4,22817.8,0,carbon-pod
1595527200,2020-07-23 18:00,NE,244.0,23061.8,0,carbon-pod
1595530800,2020-07-23 19:00,NE,242.7,23304.5,0,carbon-pod
1595534400,2020-07-23 20:00,NE,258.3,23562.8,0,carbon-pod
1595538000,2020-07-23 21:00,NE,249.2,23812.0,0,carbon-pod
1595541600,2020-07-23 22:00,NE,245.9,24058.0,0,carbon-pod
1595545200,2020-07-23 23:00,NE,247.9,24305.8,0,carbon-pod
1595548800,2020-07-24 00:00,NE,247.4,24553.3,0,carbon-pod
1595552400,2020-07-24 01:00,NE,242.8,24796.0,0,carbon-pod
1595556000,2020-07-24 02:00,NE,231.0,25027.0,0,carbon-pod
1595559600,2020-07-24 03:00,NE,217.2,25244.3,0,carbon-pod
1595563200,2020-07-24 04:00,NE,209.8,25454.1,0,carbon-pod
1595566800,2020-07-24 05:00,NE,202.0,25656.1,0,carbon-pod
1595570400,2020-07-24 06:00,NE,203.5,25859.6,0,carbon-pod
1595574000,2020-07-24 07:00,NE,200.0,26059.5,0,carbon-pod
1595577600,2020-07-24 08:00,NE,199.3,26258.9,0,carbon-pod
1595581200,2020-07-24 09:00,NE,206.7,26465.5,0,carbon-pod
1595584800,2020-07-24 10:00,NE,212.0,26677.5,0,carbon-pod
1595588400,2020-07-24 11:00,NE,219.0,26896.5,0,carbon-pod
1595592000,2020-07-24 12:00,NE,229.0,27125.6,0,carbon-pod
1595595600,2020-07-24 13:00,NE,234.2,27359.8,0,carbon-pod
1595599200,2020-07-24 14:00,NE,236.5,27596.3,0,carbon-pod
1595602800,2020-07-24 15:00,NE,236.5,27832.9,0,carbon-pod
1595606400,2020-07-24 16:00,NE,240.9,28073.7,0,carbon-pod
1595610000,2020-07-24 17:00,NE,242.3,28316.1,0,carbon-pod
1595613600,2020-07-24 18:00,NE,244.7,28560.8,0,carbon-pod
1595617200,2020-07-24 19:00,NE,237.1,28797.9,0,carbon-pod
1595620800,2020-07-24 20:00,NE,231.8,29029.6,0,carbon-pod
1595624400,2020-07-24 21:00,NE,229.9,29259.6,0,carbon-pod
1595628000,2020-07-24 22:00,NE,234.7,29494.3,0,carbon-pod
1595631600,2020-07-24 23:00,NE,242.5,29736.7,0,carbon-pod
1595635200,2020-07-25 00:00,NE,240.4,29977.2,0,carbon-pod
1595638800,2020-07-25 01:00,NE,236.8,30213.9,0,carbon-pod
1595642400,2020-07-25 02:00,NE,224.4,30438.4,0,carbon-pod
1595646000,2020-07-25 03:00,NE,210.6,30648.9,0,carbon-pod
1595649600,2020-07-25 04:00,NE,192.2,30841.1,0,carbon-pod
1595653200,2020-07-25 05:00,NE,192.6,31033.7,0,carbon-pod
1595656800,2020-07-25 06:00,NE,188.4,31222.1,0,carbon-pod
1595660400,2020-07-25 07:00,NE,185.1,31407.2,0,carbon-pod
1595664000,2020-07-25 08:00,NE,182.7,31589.9,0,carbon-pod
1595667600,2020-07-25 09:00,NE,181.5,31771.4,0,carbon-pod
1595671200,2020-07-25 10:00,NE,181.6,31952.9,0,carbon-pod
1595674800,2020-07-25 11:00,NE,195.3,32148.2,0,carbon-pod
1595678400,2020-07-25 12:00,NE,204.0,32352.3,0,carbon-pod
1595682000,2020-07-25 13:00,NE,211.3,32563.6,0,carbon-pod
1595685600,2020-07-25 14:00,NE,220.9,32784.5,0,carbon-pod
1595689200,2020-07-25 15:00,NE,229.4,33013.8,0,carbon-pod
1595692800,2020-07-25 16:00,NE,233.1,33246.9,0,carbon-pod
1595696400,2020-07-25 17:00,NE,237.7,33484.7,0,carbon-pod
1595700000,2020-07-25 18:00,NE,240.5,33725.1,0,carbon-pod
1595703600,2020-07-25 19:00,NE,235.2,33960.3,0,carbon-pod
1595707200,2020-07-25 20:00,NE,235.1,34195.4,0,carbon-pod
1595710800,2020-07-25 21:00,NE,233.1,34428.5,0,carbon-pod
1595714400,2020-07-25 22:00,NE,235.7,34664.2,0,carbon-pod
1595718000,2020-07-25 23:00,NE,237.9,34902.1,0,carbon-pod
1595721600,2020-07-26 00:00,NE,239.9,35142.0,0,carbon-pod
1595725200,2020-07-26 01:00,NE,235.4,35377.4,0,carbon-pod
1595728800,2020-07-26 02:00,NE,226.5,35603.9,0,carbon-pod
1595732400,2020-07-26 03:00,NE,214.2,35818.1,0,carbon-pod
1595736000,2020-07-26 04:00,NE,198.3,36016.4,0,carbon-pod
1595739600,2020-07-26 05:00,NE,188.9,36205.3,0,carbon-pod
1595743200,2020-07-26 06:00,NE,188.4,36393.6,0,carbon-pod
1595746800,2020-07-26 07:00,NE,187.0,36580.7,0,carbon-pod
1595750400,2020-07-26 08:00,NE,183.9,36764.6,0,carbon-pod
1595754000,2020-07-26 09:00,NE,181.3,36945.9,0,carbon-pod
1595757600,2020-07-26 10:00,NE,178.8,37124.7,0,carbon-pod
1595761200,2020-07-26 11:00,NE,183.2,37307.8,0,carbon-pod
1595764800,2020-07-26 12:00,NE,192.6,37500.5,0,carbon-pod
1595768400,2020-07-26 13:00,NE,204.8,37705.3,0,carbon-pod
1595772000,2020-07-26 14:00,NE,216.9,37922.2,0,carbon-pod
1595775600,2020-07-26 15:00,NE,227.0,38149.2,0,carbon-pod
1595779200,2020-07-26 16:00,NE,230.6,38379.8,0,carbon-pod
1595782800,2020-07-26 17:00,NE,236.5,38616.3,0,carbon-pod
1595786400,2020-07-26 18:00,NE,239.8,38856.1,0,carbon-pod
1595790000,2020-07-26 19:00,NE,242.6,39098.6,0,carbon-pod
1595793600,2020-07-26 20:00,NE,239.2,39337.8,0,carbon-pod
1595797200,2020-07-26 21:00,NE,238.4,39576.2,0,carbon-pod
1595800800,2020-07-26 22:00,NE,240.5,39816.7,0,carbon-pod
1595804400,2020-07-26 23:00,NE,239.9,40056.6,0,carbon-pod
1595808000,2020-07-27 00:00,NE,241.1,40297.7,0,carbon-pod
1595811600,2020-07-27 01:00,NE,240.8,40538.5,0,carbon-pod
1595815200,2020-07-27 02:00,NE,229.1,40767.7,0,carbon-pod
1595818800,2020-07-27 03:00,NE,214.9,40982.6,0,carbon-pod
1595822400,2020-07-27 04:00,NE,209.1,41191.6,0,carbon-pod
1595826000,2020-07-27 05:00,NE,208.2,41399.9,0,carbon-pod
1595829600,2020-07-27 06:00,NE,204.9,41604.7,0,carbon-pod
1595833200,2020-07-27 07:00,NE,199.6,41804.3,0,carbon-pod
1595836800,2020-07-27 08:00,NE,200.5,42004.8,0,carbon-pod
1595840400,2020-07-27 09:00,NE,204.8,42209.6,0,carbon-pod
1595844000,2020-07-27 10:00,NE,215.2,42424.8,0,carbon-pod
1595847600,2020-07-27 11:00,NE,228.5,42653.3,0,carbon-pod
1595851200,2020-07-27 12:00,NE,242.7,42896.0,0,carbon-pod
1595854800,2020-07-27 13:00,NE,249.6,43145.6,0,carbon-pod
1595858400,2020-07-27 14:00,NE,250.3,43395.9,0,carbon-pod
1595862000,2020-07-27 15:00,NE,253.8,43649.7,0,carbon-pod
1595865600,2020-07-27 16:00,NE,257.4,43907.1,0,carbon-pod
1595869200,2020-07-27 17:00,NE,260.5,44167.6,0,carbon-pod
1595872800,2020-07-27 18:00,NE,253.9,44421.5,0,carbon-pod
1595876400,2020-07-27 19:00,NE,248.2,44669.7,0,carbon-pod
1595880000,2020-07-27 20:00,NE,250.8,44920.5,0,carbon-pod
1595883600,2020-07-27 21:00,NE,280.1,45200.6,0,carbon-pod
1595887200,2020-07-27 22:00,NE,279.1,45479.7,0,carbon-pod
1595890800,2020-07-27 23:00,NE,277.4,45757.0,0,carbon-pod
1595894400,2020-07-28 00:00,NE,263.2,46020.3,0,carbon-pod
1595898000,2020-07-28 01:00,NE,252.1,46272.3,0,carbon-pod
1595901600,2020-07-28 02:00,NE,248.4,46520.7,0,carbon-pod
1595905200,2020-07-28 03:00,NE,242.7,46763.4,0,carbon-pod
1595908800,2020-07-28 04:00,NE,233.0,46996.4,0,carbon-pod
1595912400,2020-07-28 05:00,NE,229.2,47225.6,0,carbon-pod
1595916000,2020-07-28 06:00,NE,226.0,47451.7,0,carbon-pod
1595919600,2020-07-28 07:00,NE,223.0,47674.7,0,carbon-pod
1595923200,2020-07-28 08:00,NE,222.9,47897.6,0,carbon-pod
1595926800,2020-07-28 09:00,NE,225.9,48123.4,0,carbon-pod
1595930400,2020-07-28 10:00,NE,234.9,48358.3,0,carbon-pod
1595934000,2020-07-28 11:00,NE,244.2,48602.6,0,carbon-pod
1595937600,2020-07-28 12:00,NE,250.4,48853.0,0,carbon-pod
1595941200,2020-07-28 13:00,NE,256.7,49109.7,0,carbon-pod
1595944800,2020-07-28 14:00,NE,265.1,49374.8,0,carbon-pod
1595948400,2020-07-28 15:00,NE,267.8,49642.6,0,carbon-pod
1595952000,2020-07-28 16:00,NE,268.7,49911.3,0,carbon-pod
1595955600,2020-07-28 17:00,NE,267.1,50178.4,0,carbon-pod
1595959200,2020-07-28 18:00,NE,260.5,50438.9,0,carbon-pod
1595962800,2020-07-28 19:00,NE,253.2,50692.1,0,carbon-pod
1595966400,2020-07-28 20:00,NE,252.4,50944.6,0,carbon-pod
1595970000,2020-07-28 21:00,NE,252.0,51196.6,0,carbon-pod
1595973600,2020-07-28 22:00,NE,255.8,51452.5,0,carbon-pod
1595977200,2020-07-28 23:00,NE,260.4,51712.9,0,carbon-pod
1595980800,2020-07-29 00:00,NE,258.3,51971.1,0,carbon-pod
1595984400,2020-07-29 01:00,NE,252.4,52223.5,0,carbon-pod
1595988000,2020-07-29 02:00,NE,241.8,52465.2,0,carbon-pod
1595991600,2020-07-29 03:00,NE,234.5,52699.8,0,carbon-pod
1595995200,2020-07-29 04:00,NE,224.7,52924.5,0,carbon-pod
1595998800,2020-07-29 05:00,NE,219.8,53144.2,0,carbon-pod
1596002400,2020-07-29 06:00,NE,215.3,53359.6,0,carbon-pod
1596006000,2020-07-29 07:00,NE,210.4,53570.0,0,carbon-pod
1596009600,2020-07-29 08:00,NE,210.0,53780.0,0,carbon-pod
1596013200,2020-07-29 09:00,NE,211.7,53991.6,0,carbon-pod
1596016800,2020-07-29 10:00,NE,215.9,54207.5,0,carbon-pod
1596020400,2020-07-29 11:00,NE,227.2,54434.7,0,carbon-pod
1596024000,2020-07-29 12:00,NE,233.6,54668.4,0,carbon-pod
