overhead_min,start_ts,source_grid_chosen,policy,total_carbon_kgco2eq,migration_count,dest_grids_visited
0,1577836800,PGE,1,7.706,0,
0,1579154400,PGE,1,6.678,0,
0,1580472000,PGE,1,5.899,0,
0,1581789600,PGE,1,4.807,0,
0,1583107200,PGE,1,5.628,0,
0,1584424800,ISNE,1,6.796,0,
0,1585742400,BANC,1,5.601,0,
0,1587060000,IPCO,1,8.649,0,
0,1588377600,PGE,1,2.038,0,
0,1589695200,PGE,1,1.056,0,
0,1591012800,PGE,1,0.502,0,
0,1592330400,PGE,1,0.427,0,
0,1593648000,PGE,1,0.64,0,
0,1594965600,PGE,1,4.484,0,
0,1596283200,PGE,1,5.894,0,
0,1597600800,PGE,1,7.659,0,
0,1598918400,PGE,1,7.497,0,
0,1600236000,DUK,1,9.295,0,
0,1601553600,PGE,1,8.247,0,
0,1602871200,PGE,1,5.977,0,
0,1604188800,PGE,1,5.196,0,
0,1605506400,PGE,1,5.295,0,
0,1606824000,ISNE,1,6.857,0,
0,1608141600,PGE,1,5.292,0,
0,1577836800,PGE,2,6.997,9,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE
0,1579154400,PGE,2,6.675,7,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE
0,1580472000,PGE,2,5.957,10,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE
0,1581789600,PGE,2,4.787,6,BANC|PGE|BANC|PGE|BANC|PGE
0,1583107200,PGE,2,5.568,9,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE
0,1584424800,ISNE,2,6.51,5,NYIS|ISNE|NYIS|ISNE|NYIS
0,1585742400,BANC,2,4.816,6,CISO|IPCO|BANC|CISO|IPCO|BANC
0,1587060000,IPCO,2,3.787,4,BANC|IPCO|BANC|CISO
0,1588377600,PGE,2,1.883,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
0,1589695200,PGE,2,1.056,0,
0,1591012800,PGE,2,0.502,0,
0,1592330400,PGE,2,0.428,2,IPCO|PGE
0,1593648000,PGE,2,0.64,0,
0,1594965600,PGE,2,4.519,11,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC
0,1596283200,PGE,2,5.611,7,CISO|PGE|CISO|BANC|PGE|IPCO|PGE
0,1597600800,PGE,2,7.638,2,ISNE|PGE
0,1598918400,PGE,2,7.508,7,CISO|PGE|BANC|PGE|BANC|ISNE|PGE
0,1600236000,DUK,2,8.339,14,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK
0,1601553600,PGE,2,8.113,11,TVA|BANC|PGE|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE
0,1602871200,PGE,2,5.866,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
0,1604188800,PGE,2,4.856,4,NWMT|PGE|NWMT|PGE
0,1605506400,PGE,2,5.303,2,ISNE|PGE
0,1606824000,ISNE,2,6.03,4,PGE|ISNE|PGE|ISNE
0,1608141600,PGE,2,5.292,0,
0,1577836800,PGE,3,7.588,2,ISNE|PGE
0,1579154400,PGE,3,6.678,0,
0,1580472000,PGE,3,5.878,2,NYIS|PGE
0,1581789600,PGE,3,4.807,0,
0,1583107200,PGE,3,5.628,0,
0,1584424800,ISNE,3,6.541,3,NYIS|ISNE|NYIS
0,1585742400,BANC,3,5.601,0,
0,1587060000,IPCO,3,4.132,2,BANC|CISO
0,1588377600,PGE,3,2.038,0,
0,1589695200,PGE,3,1.056,0,
0,1591012800,PGE,3,0.502,0,
0,1592330400,PGE,3,0.428,2,IPCO|PGE
0,1593648000,PGE,3,0.64,0,
0,1594965600,PGE,3,4.458,1,BANC
0,1596283200,PGE,3,5.764,2,BANC|PGE
0,1597600800,PGE,3,7.659,0,
0,1598918400,PGE,3,7.497,0,
0,1600236000,DUK,3,8.86,2,PGE|DUK
0,1601553600,PGE,3,8.219,1,ISNE
0,1602871200,PGE,3,5.919,4,NYIS|PGE|NYIS|PGE
0,1604188800,PGE,3,5.132,2,NWMT|PGE
0,1605506400,PGE,3,5.295,0,
0,1606824000,ISNE,3,6.476,2,PGE|ISNE
0,1608141600,PGE,3,5.292,0,
0,1577836800,PGE,4,7.251,2,ISNE|PGE
0,1579154400,PGE,4,6.678,0,
0,1580472000,PGE,4,5.899,0,
0,1581789600,PGE,4,4.807,0,
0,1583107200,PGE,4,5.628,0,
0,1584424800,ISNE,4,6.584,3,NYIS|ISNE|NYIS
0,1585742400,BANC,4,5.601,0,
0,1587060000,IPCO,4,4.132,1,BANC
0,1588377600,PGE,4,2.038,0,
0,1589695200,PGE,4,1.056,0,
0,1591012800,PGE,4,0.502,0,
0,1592330400,PGE,4,0.427,0,
0,1593648000,PGE,4,0.64,0,
0,1594965600,PGE,4,4.484,0,
0,1596283200,PGE,4,6.149,3,BANC|IPCO|PGE
0,1597600800,PGE,4,7.659,0,
0,1598918400,PGE,4,7.497,0,
0,1600236000,DUK,4,8.721,1,PGE
0,1601553600,PGE,4,8.247,0,
0,1602871200,PGE,4,5.977,0,
0,1604188800,PGE,4,5.196,0,
0,1605506400,PGE,4,5.295,0,
0,1606824000,ISNE,4,6.525,1,PGE
0,1608141600,PGE,4,5.292,0,
0,1577836800,PGE,5,6.865,9,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE
0,1579154400,PGE,5,6.631,7,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE
0,1580472000,PGE,5,5.828,10,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE
0,1581789600,PGE,5,4.731,6,BANC|PGE|BANC|PGE|BANC|PGE
0,1583107200,PGE,5,5.43,9,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE
0,1584424800,ISNE,5,6.489,5,NYIS|ISNE|NYIS|ISNE|NYIS
0,1585742400,BANC,5,4.635,6,CISO|IPCO|BANC|CISO|IPCO|BANC
0,1587060000,IPCO,5,3.697,4,BANC|IPCO|BANC|CISO
0,1588377600,PGE,5,1.736,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
0,1589695200,PGE,5,1.056,0,
0,1591012800,PGE,5,0.502,0,
0,1592330400,PGE,5,0.408,2,IPCO|PGE
0,1593648000,PGE,5,0.64,0,
0,1594965600,PGE,5,4.417,12,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC|PGE
0,1596283200,PGE,5,5.556,7,CISO|PGE|CISO|BANC|PGE|IPCO|PGE
0,1597600800,PGE,5,7.629,2,ISNE|PGE
0,1598918400,PGE,5,7.413,8,CISO|PGE|BANC|PGE|BANC|ISNE|PGE|BANC
0,1600236000,DUK,5,8.208,14,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK
0,1601553600,PGE,5,7.948,11,TVA|BANC|PGE|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE
0,1602871200,PGE,5,5.809,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
0,1604188800,PGE,5,4.728,4,NWMT|PGE|NWMT|PGE
0,1605506400,PGE,5,5.29,2,ISNE|PGE
0,1606824000,ISNE,5,6.005,4,PGE|ISNE|PGE|ISNE
0,1608141600,PGE,5,5.292,0,
0,1577836800,PGE,6,7.706,0,
0,1579154400,PGE,6,6.678,0,
0,1580472000,PGE,6,5.899,0,
0,1581789600,PGE,6,4.807,0,
0,1583107200,PGE,6,5.628,0,
0,1584424800,ISNE,6,6.582,1,NYIS
0,1585742400,BANC,6,5.601,0,
0,1587060000,IPCO,6,4.132,1,BANC
0,1588377600,PGE,6,2.038,0,
0,1589695200,PGE,6,1.056,0,
0,1591012800,PGE,6,0.502,0,
0,1592330400,PGE,6,0.427,0,
0,1593648000,PGE,6,0.64,0,
0,1594965600,PGE,6,4.484,0,
0,1596283200,PGE,6,5.894,0,
0,1597600800,PGE,6,7.659,0,
0,1598918400,PGE,6,7.497,0,
0,1600236000,DUK,6,8.878,1,PGE
0,1601553600,PGE,6,8.247,0,
0,1602871200,PGE,6,5.977,0,
0,1604188800,PGE,6,5.196,0,
0,1605506400,PGE,6,5.295,0,
0,1606824000,ISNE,6,6.313,2,PGE|ISNE
0,1608141600,PGE,6,5.292,0,
5,1577836800,PGE,1,7.706,0,
5,1579154400,PGE,1,6.678,0,
5,1580472000,PGE,1,5.899,0,
5,1581789600,PGE,1,4.807,0,
5,1583107200,PGE,1,5.628,0,
5,1584424800,ISNE,1,6.796,0,
5,1585742400,BANC,1,5.601,0,
5,1587060000,IPCO,1,8.649,0,
5,1588377600,PGE,1,2.038,0,
5,1589695200,PGE,1,1.056,0,
5,1591012800,PGE,1,0.502,0,
5,1592330400,PGE,1,0.427,0,
5,1593648000,PGE,1,0.64,0,
5,1594965600,PGE,1,4.484,0,
5,1596283200,PGE,1,5.894,0,
5,1597600800,PGE,1,7.659,0,
5,1598918400,PGE,1,7.497,0,
5,1600236000,DUK,1,9.295,0,
5,1601553600,PGE,1,8.247,0,
5,1602871200,PGE,1,5.977,0,
5,1604188800,PGE,1,5.196,0,
5,1605506400,PGE,1,5.295,0,
5,1606824000,ISNE,1,6.857,0,
5,1608141600,PGE,1,5.292,0,
5,1577836800,PGE,2,7.258,9,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE
5,1579154400,PGE,2,6.908,7,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE
5,1580472000,PGE,2,6.209,10,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE
5,1581789600,PGE,2,4.942,6,BANC|PGE|BANC|PGE|BANC|PGE
5,1583107200,PGE,2,5.768,9,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE
5,1584424800,ISNE,2,6.692,5,NYIS|ISNE|NYIS|ISNE|NYIS
5,1585742400,BANC,2,4.981,6,CISO|IPCO|BANC|CISO|IPCO|BANC
5,1587060000,IPCO,2,3.9,4,BANC|IPCO|BANC|CISO
5,1588377600,PGE,2,1.946,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
5,1589695200,PGE,2,1.056,0,
5,1591012800,PGE,2,0.502,0,
5,1592330400,PGE,2,0.481,2,IPCO|PGE
5,1593648000,PGE,2,0.64,0,
5,1594965600,PGE,2,4.771,12,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC|PGE
5,1596283200,PGE,2,5.801,7,CISO|PGE|CISO|BANC|PGE|IPCO|PGE
5,1597600800,PGE,2,7.842,2,ISNE|PGE
5,1598918400,PGE,2,7.776,8,CISO|PGE|BANC|PGE|BANC|ISNE|PGE|BANC
5,1600236000,DUK,2,8.876,14,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK
5,1601553600,PGE,2,8.438,11,TVA|BANC|PGE|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE
5,1602871200,PGE,2,6.075,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
5,1604188800,PGE,2,5.033,4,NWMT|PGE|NWMT|PGE
5,1605506400,PGE,2,5.424,2,ISNE|PGE
5,1606824000,ISNE,2,6.224,4,PGE|ISNE|PGE|ISNE
5,1608141600,PGE,2,5.292,0,
5,1577836800,PGE,3,7.891,2,ISNE|PGE
5,1579154400,PGE,3,6.678,0,
5,1580472000,PGE,3,6.064,2,NYIS|PGE
5,1581789600,PGE,3,4.807,0,
5,1583107200,PGE,3,5.628,0,
5,1584424800,ISNE,3,6.693,3,NYIS|ISNE|NYIS
5,1585742400,BANC,3,5.601,0,
5,1587060000,IPCO,3,4.218,2,BANC|CISO
5,1588377600,PGE,3,2.038,0,
5,1589695200,PGE,3,1.056,0,
5,1591012800,PGE,3,0.502,0,
5,1592330400,PGE,3,0.481,2,IPCO|PGE
5,1593648000,PGE,3,0.64,0,
5,1594965600,PGE,3,4.61,2,BANC|PGE
5,1596283200,PGE,3,5.902,2,BANC|PGE
5,1597600800,PGE,3,7.659,0,
5,1598918400,PGE,3,7.497,0,
5,1600236000,DUK,3,9.045,2,PGE|DUK
5,1601553600,PGE,3,8.387,1,ISNE
5,1602871200,PGE,3,6.079,2,NYIS|PGE
5,1604188800,PGE,3,5.329,2,NWMT|PGE
5,1605506400,PGE,3,5.295,0,
5,1606824000,ISNE,3,6.646,2,PGE|ISNE
5,1608141600,PGE,3,5.292,0,
5,1577836800,PGE,4,7.41,2,ISNE|PGE
5,1579154400,PGE,4,6.678,0,
5,1580472000,PGE,4,5.899,0,
5,1581789600,PGE,4,4.807,0,
5,1583107200,PGE,4,5.628,0,
5,1584424800,ISNE,4,6.724,3,NYIS|ISNE|NYIS
5,1585742400,BANC,4,5.601,0,
5,1587060000,IPCO,4,4.217,1,BANC
5,1588377600,PGE,4,2.038,0,
5,1589695200,PGE,4,1.056,0,
5,1591012800,PGE,4,0.502,0,
5,1592330400,PGE,4,0.427,0,
5,1593648000,PGE,4,0.64,0,
5,1594965600,PGE,4,4.484,0,
5,1596283200,PGE,4,6.264,3,BANC|IPCO|PGE
5,1597600800,PGE,4,7.659,0,
5,1598918400,PGE,4,7.497,0,
5,1600236000,DUK,4,8.906,1,PGE
5,1601553600,PGE,4,8.247,0,
5,1602871200,PGE,4,5.977,0,
5,1604188800,PGE,4,5.196,0,
5,1605506400,PGE,4,5.295,0,
5,1606824000,ISNE,4,6.699,1,PGE
5,1608141600,PGE,4,5.292,0,
5,1577836800,PGE,5,7.116,9,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE
5,1579154400,PGE,5,6.859,7,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE
5,1580472000,PGE,5,6.069,10,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE
5,1581789600,PGE,5,4.882,6,BANC|PGE|BANC|PGE|BANC|PGE
5,1583107200,PGE,5,5.62,9,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE
5,1584424800,ISNE,5,6.668,5,NYIS|ISNE|NYIS|ISNE|NYIS
5,1585742400,BANC,5,4.784,6,CISO|IPCO|BANC|CISO|IPCO|BANC
5,1587060000,IPCO,5,3.799,4,BANC|IPCO|BANC|CISO
5,1588377600,PGE,5,1.792,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
5,1589695200,PGE,5,1.056,0,
5,1591012800,PGE,5,0.502,0,
5,1592330400,PGE,5,0.457,2,IPCO|PGE
5,1593648000,PGE,5,0.64,0,
5,1594965600,PGE,5,4.647,12,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC|PGE
5,1596283200,PGE,5,5.752,8,CISO|PGE|CISO|BANC|PGE|IPCO|PGE|IPCO
5,1597600800,PGE,5,7.831,2,ISNE|PGE
5,1598918400,PGE,5,7.664,8,CISO|PGE|BANC|PGE|BANC|ISNE|PGE|BANC
5,1600236000,DUK,5,8.734,14,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK
5,1601553600,PGE,5,8.278,12,TVA|BANC|PGE|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE|PGE
5,1602871200,PGE,5,6.012,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
5,1604188800,PGE,5,4.903,5,NWMT|PGE|NWMT|PGE|BANC
5,1605506400,PGE,5,5.409,2,ISNE|PGE
5,1606824000,ISNE,5,6.209,5,PGE|ISNE|PGE|ISNE|PGE
5,1608141600,PGE,5,5.292,0,
5,1577836800,PGE,6,7.706,0,
5,1579154400,PGE,6,6.678,0,
5,1580472000,PGE,6,5.899,0,
5,1581789600,PGE,6,4.807,0,
5,1583107200,PGE,6,5.628,0,
5,1584424800,ISNE,6,6.714,1,NYIS
5,1585742400,BANC,6,5.601,0,
5,1587060000,IPCO,6,4.217,1,BANC
5,1588377600,PGE,6,2.038,0,
5,1589695200,PGE,6,1.056,0,
5,1591012800,PGE,6,0.502,0,
5,1592330400,PGE,6,0.427,0,
5,1593648000,PGE,6,0.64,0,
5,1594965600,PGE,6,4.484,0,
5,1596283200,PGE,6,5.894,0,
5,1597600800,PGE,6,7.659,0,
5,1598918400,PGE,6,7.497,0,
5,1600236000,DUK,6,9.081,1,PGE
5,1601553600,PGE,6,8.247,0,
5,1602871200,PGE,6,5.977,0,
5,1604188800,PGE,6,5.196,0,
5,1605506400,PGE,6,5.295,0,
5,1606824000,ISNE,6,6.522,2,PGE|ISNE
5,1608141600,PGE,6,5.292,0,
10,1577836800,PGE,1,7.706,0,
10,1579154400,PGE,1,6.678,0,
10,1580472000,PGE,1,5.899,0,
10,1581789600,PGE,1,4.807,0,
10,1583107200,PGE,1,5.628,0,
10,1584424800,ISNE,1,6.796,0,
10,1585742400,BANC,1,5.601,0,
10,1587060000,IPCO,1,8.649,0,
10,1588377600,PGE,1,2.038,0,
10,1589695200,PGE,1,1.056,0,
10,1591012800,PGE,1,0.502,0,
10,1592330400,PGE,1,0.427,0,
10,1593648000,PGE,1,0.64,0,
10,1594965600,PGE,1,4.484,0,
10,1596283200,PGE,1,5.894,0,
10,1597600800,PGE,1,7.659,0,
10,1598918400,PGE,1,7.497,0,
10,1600236000,DUK,1,9.295,0,
10,1601553600,PGE,1,8.247,0,
10,1602871200,PGE,1,5.977,0,
10,1604188800,PGE,1,5.196,0,
10,1605506400,PGE,1,5.295,0,
10,1606824000,ISNE,1,6.857,0,
10,1608141600,PGE,1,5.292,0,
10,1577836800,PGE,2,7.513,9,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE
10,1579154400,PGE,2,7.15,7,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE
10,1580472000,PGE,2,6.457,10,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE
10,1581789600,PGE,2,4.999,6,BANC|PGE|BANC|PGE|BANC|PGE
10,1583107200,PGE,2,5.976,9,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE
10,1584424800,ISNE,2,6.751,5,NYIS|ISNE|NYIS|ISNE|NYIS
10,1585742400,BANC,2,5.044,6,CISO|IPCO|BANC|CISO|IPCO|BANC
10,1587060000,IPCO,2,3.936,4,BANC|IPCO|BANC|CISO
10,1588377600,PGE,2,1.998,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
10,1589695200,PGE,2,1.056,0,
10,1591012800,PGE,2,0.502,0,
10,1592330400,PGE,2,0.488,2,IPCO|PGE
10,1593648000,PGE,2,0.64,0,
10,1594965600,PGE,2,5.011,12,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC|PGE
10,1596283200,PGE,2,6.072,8,CISO|PGE|CISO|BANC|PGE|IPCO|PGE|IPCO
10,1597600800,PGE,2,7.871,2,ISNE|PGE
10,1598918400,PGE,2,8.037,8,CISO|PGE|BANC|PGE|BANC|ISNE|PGE|BANC
10,1600236000,DUK,2,9.249,14,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK
10,1601553600,PGE,2,8.798,12,TVA|BANC|PGE|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE|PGE
10,1602871200,PGE,2,6.284,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
10,1604188800,PGE,2,5.077,4,NWMT|PGE|NWMT|PGE
10,1605506400,PGE,2,5.446,2,ISNE|PGE
10,1606824000,ISNE,2,6.271,4,PGE|ISNE|PGE|ISNE
10,1608141600,PGE,2,5.292,0,
10,1577836800,PGE,3,7.918,2,ISNE|PGE
10,1579154400,PGE,3,6.678,0,
10,1580472000,PGE,3,6.086,2,NYIS|PGE
10,1581789600,PGE,3,4.807,0,
10,1583107200,PGE,3,5.628,0,
10,1584424800,ISNE,3,6.723,3,NYIS|ISNE|NYIS
10,1585742400,BANC,3,5.601,0,
10,1587060000,IPCO,3,4.228,2,BANC|CISO
10,1588377600,PGE,3,2.038,0,
10,1589695200,PGE,3,1.056,0,
10,1591012800,PGE,3,0.502,0,
10,1592330400,PGE,3,0.488,2,IPCO|PGE
10,1593648000,PGE,3,0.64,0,
10,1594965600,PGE,3,4.631,2,BANC|PGE
10,1596283200,PGE,3,5.922,2,BANC|PGE
10,1597600800,PGE,3,7.659,0,
10,1598918400,PGE,3,7.497,0,
10,1600236000,DUK,3,9.074,2,PGE|DUK
10,1601553600,PGE,3,8.4,1,ISNE
10,1602871200,PGE,3,6.1,2,NYIS|PGE
10,1604188800,PGE,3,5.347,2,NWMT|PGE
10,1605506400,PGE,3,5.295,0,
10,1606824000,ISNE,3,6.668,2,PGE|ISNE
10,1608141600,PGE,3,5.292,0,
10,1577836800,PGE,4,7.43,2,ISNE|PGE
10,1579154400,PGE,4,6.678,0,
10,1580472000,PGE,4,5.899,0,
10,1581789600,PGE,4,4.807,0,
10,1583107200,PGE,4,5.628,0,
10,1584424800,ISNE,4,6.724,1,NYIS
10,1585742400,BANC,4,5.601,0,
10,1587060000,IPCO,4,4.22,1,BANC
10,1588377600,PGE,4,2.038,0,
10,1589695200,PGE,4,1.056,0,
10,1591012800,PGE,4,0.502,0,
10,1592330400,PGE,4,0.427,0,
10,1593648000,PGE,4,0.64,0,
10,1594965600,PGE,4,4.484,0,
10,1596283200,PGE,4,6.102,2,IPCO|PGE
10,1597600800,PGE,4,7.659,0,
10,1598918400,PGE,4,7.497,0,
10,1600236000,DUK,4,8.903,1,PGE
10,1601553600,PGE,4,8.247,0,
10,1602871200,PGE,4,5.977,0,
10,1604188800,PGE,4,5.196,0,
10,1605506400,PGE,4,5.295,0,
10,1606824000,ISNE,4,6.71,1,PGE
10,1608141600,PGE,4,5.292,0,
10,1577836800,PGE,5,7.361,9,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE
10,1579154400,PGE,5,7.12,8,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE|NYIS
10,1580472000,PGE,5,6.329,11,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE|BANC
10,1581789600,PGE,5,4.935,6,BANC|PGE|BANC|PGE|BANC|PGE
10,1583107200,PGE,5,5.838,10,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE|BANC
10,1584424800,ISNE,5,6.724,5,NYIS|ISNE|NYIS|ISNE|NYIS
10,1585742400,BANC,5,4.831,6,CISO|IPCO|BANC|CISO|IPCO|BANC
10,1587060000,IPCO,5,3.824,4,BANC|IPCO|BANC|CISO
10,1588377600,PGE,5,1.836,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
10,1589695200,PGE,5,1.056,0,
10,1591012800,PGE,5,0.502,0,
10,1592330400,PGE,5,0.461,2,IPCO|PGE
10,1593648000,PGE,5,0.64,0,
10,1594965600,PGE,5,5.009,13,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC|PGE|IPCO
10,1596283200,PGE,5,5.954,8,CISO|PGE|CISO|BANC|PGE|IPCO|PGE|IPCO
10,1597600800,PGE,5,7.858,2,ISNE|PGE
10,1598918400,PGE,5,7.916,8,CISO|PGE|BANC|PGE|BANC|ISNE|PGE|BANC
10,1600236000,DUK,5,9.095,14,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK
10,1601553600,PGE,5,8.6,12,TVA|BANC|PGE|BANC|PGE|DUK|PGE|BANC|ISNE|PGE|ISNE|PGE
10,1602871200,PGE,5,6.215,8,NYIS|PGE|IPCO|PGE|NYIS|PGE|NYIS|PGE
10,1604188800,PGE,5,4.947,5,NWMT|PGE|NWMT|PGE|BANC
10,1605506400,PGE,5,5.428,2,ISNE|PGE
10,1606824000,ISNE,5,6.264,5,PGE|ISNE|PGE|ISNE|PGE
10,1608141600,PGE,5,5.292,0,
10,1577836800,PGE,6,7.706,0,
10,1579154400,PGE,6,6.678,0,
10,1580472000,PGE,6,5.899,0,
10,1581789600,PGE,6,4.807,0,
10,1583107200,PGE,6,5.628,0,
10,1584424800,ISNE,6,6.724,1,NYIS
10,1585742400,BANC,6,5.601,0,
10,1587060000,IPCO,6,4.22,1,BANC
10,1588377600,PGE,6,2.038,0,
10,1589695200,PGE,6,1.056,0,
10,1591012800,PGE,6,0.502,0,
10,1592330400,PGE,6,0.427,0,
10,1593648000,PGE,6,0.64,0,
10,1594965600,PGE,6,4.484,0,
10,1596283200,PGE,6,5.894,0,
10,1597600800,PGE,6,7.659,0,
10,1598918400,PGE,6,7.497,0,
10,1600236000,DUK,6,9.094,1,PGE
10,1601553600,PGE,6,8.247,0,
10,1602871200,PGE,6,5.977,0,
10,1604188800,PGE,6,5.196,0,
10,1605506400,PGE,6,5.295,0,
10,1606824000,ISNE,6,6.543,2,PGE|ISNE
10,1608141600,PGE,6,5.292,0,
15,1577836800,PGE,1,7.706,0,
15,1579154400,PGE,1,6.678,0,
15,1580472000,PGE,1,5.899,0,
15,1581789600,PGE,1,4.807,0,
15,1583107200,PGE,1,5.628,0,
15,1584424800,ISNE,1,6.796,0,
15,1585742400,BANC,1,5.601,0,
15,1587060000,IPCO,1,8.649,0,
15,1588377600,PGE,1,2.038,0,
15,1589695200,PGE,1,1.056,0,
15,1591012800,PGE,1,0.502,0,
15,1592330400,PGE,1,0.427,0,
15,1593648000,PGE,1,0.64,0,
15,1594965600,PGE,1,4.484,0,
15,1596283200,PGE,1,5.894,0,
15,1597600800,PGE,1,7.659,0,
15,1598918400,PGE,1,7.497,0,
15,1600236000,DUK,1,9.295,0,
15,1601553600,PGE,1,8.247,0,
15,1602871200,PGE,1,5.977,0,
15,1604188800,PGE,1,5.196,0,
15,1605506400,PGE,1,5.295,0,
15,1606824000,ISNE,1,6.857,0,
15,1608141600,PGE,1,5.292,0,
15,1577836800,PGE,2,7.78,9,BANC|ISNE|TVA|PGE|IPCO|PGE|ISNE|NYIS|PGE
15,1579154400,PGE,2,7.239,7,NYIS|PGE|NYIS|ISNE|PGE|ISNE|PGE
15,1580472000,PGE,2,6.765,11,IPCO|PGE|IPCO|PGE|IPCO|PGE|BANC|PGE|NYIS|PGE|BANC
15,1581789600,PGE,2,5.154,6,BANC|PGE|BANC|PGE|BANC|PGE
15,1583107200,PGE,2,6.214,10,BANC|PGE|NYIS|BANC|PGE|BANC|PGE|BANC|PGE|BANC
15,1584424800,ISNE,2,6.93,5,NYIS|ISNE|NYIS|ISNE|NYIS
15,1585742400,BANC,2,5.188,6,CISO|IPCO|BANC|CISO|IPCO|BANC
15,1587060000,IPCO,2,3.973,4,BANC|IPCO|BANC|CISO
15,1588377600,PGE,2,2.06,6,BANC|ISNE|PGE|IPCO|ISNE|PGE
15,1589695200,PGE,2,1.056,0,
15,1591012800,PGE,2,0.502,0,
15,1592330400,PGE,2,0.495,2,IPCO|PGE
15,1593648000,PGE,2,0.64,0,
15,1594965600,PGE,2,5.387,13,IPCO|PGE|IPCO|PGE|IPCO|PGE|IPCO|PGE|CISO|PGE|BANC|PGE|IPCO
15,1596283200,PGE,2,6.158,8,CISO|PGE|CISO|BANC|PGE|IPCO|PGE|IPCO
15,1597600800,PGE,2,7.9,2,ISNE|PGE
15,1598918400,PGE,2,8.15,8,CISO|PGE|BANC|PGE|BANC|ISNE|PGE|BANC
15,1600236000,DUK,2,9.637,14,PGE|DUK|CISO|BANC|PGE|BANC|PGE|ISNE|DUK|PGE|BANC|PGE|BANC|DUK
