overhead_min,policy,source_grid,dest_grid,start_ts,total_carbon_kgco2eq,baseline_carbon_kgco2eq,migration_count
0,5,AECI,TEPC,1598918400,194.291,180.384,12
0,5,AECI,TEPC,1600236000,215.715,202.899,4
0,5,AECI,TEPC,1601553600,196.384,182.573,8
0,5,AECI,TEPC,1602871200,185.979,178.75,6
0,5,AECI,TEPC,1604188800,224.314,219.569,5
0,5,AECI,TEPC,1605506400,214.472,205.232,4
0,5,AECI,TEPC,1606824000,192.896,196.187,1
0,5,AECI,TEPC,1608141600,201.653,194.483,4
0,6,AECI,TEPC,1577836800,171.652,171.652,0
0,6,AECI,TEPC,1579154400,184.829,184.829,0
0,6,AECI,TEPC,1580472000,179.08,179.08,0
0,6,AECI,TEPC,1581789600,190.047,190.047,0
0,6,AECI,TEPC,1583107200,209.933,177.533,1
0,6,AECI,TEPC,1584424800,175.804,173.609,2
0,6,AECI,TEPC,1585742400,130.078,130.078,0
0,6,AECI,TEPC,1587060000,165.981,146.519,1
0,6,AECI,TEPC,1588377600,179.121,154.192,1
0,6,AECI,TEPC,1589695200,158.058,158.058,0
0,6,AECI,TEPC,1591012800,151.782,151.782,0
0,6,AECI,TEPC,1592330400,189.637,159.195,1
0,6,AECI,TEPC,1593648000,215.745,183.868,1
0,6,AECI,TEPC,1594965600,206.839,175.21,1
0,6,AECI,TEPC,1596283200,180.832,180.832,0
0,6,AECI,TEPC,1597600800,231.727,201.072,1
0,6,AECI,TEPC,1598918400,180.384,180.384,0
0,6,AECI,TEPC,1600236000,238.07,202.899,1
0,6,AECI,TEPC,1601553600,182.573,182.573,0
0,6,AECI,TEPC,1602871200,178.75,178.75,0
0,6,AECI,TEPC,1604188800,235.755,219.569,3
0,6,AECI,TEPC,1605506400,224.478,205.232,1
0,6,AECI,TEPC,1606824000,192.896,196.187,1
0,6,AECI,TEPC,1608141600,194.483,194.483,0
0,1,BANC,CISO,1577836800,76.253,76.253,0
0,1,BANC,CISO,1579154400,81.548,81.548,0
0,1,BANC,CISO,1580472000,55.83,55.83,0
0,1,BANC,CISO,1581789600,52.267,52.267,0
0,1,BANC,CISO,1583107200,52.43,52.43,0
0,1,BANC,CISO,1584424800,83.316,83.316,0
0,1,BANC,CISO,1585742400,44.33,44.33,0
0,1,BANC,CISO,1587060000,33.313,33.313,0
0,1,BANC,CISO,1588377600,42.749,42.749,0
0,1,BANC,CISO,1589695200,42.187,42.187,0
0,1,BANC,CISO,1591012800,42.378,42.378,0
0,1,BANC,CISO,1592330400,40.383,40.383,0
0,1,BANC,CISO,1593648000,37.688,37.688,0
0,1,BANC,CISO,1594965600,55.204,55.204,0
0,1,BANC,CISO,1596283200,56.684,56.684,0
0,1,BANC,CISO,1597600800,78.197,78.197,0
0,1,BANC,CISO,1598918400,75.022,75.022,0
0,1,BANC,CISO,1600236000,80.174,80.174,0
0,1,BANC,CISO,1601553600,81.036,81.036,0
0,1,BANC,CISO,1602871200,74.249,74.249,0
0,1,BANC,CISO,1604188800,87.09,87.09,0
0,1,BANC,CISO,1605506400,93.475,93.475,0
0,1,BANC,CISO,1606824000,108.643,108.643,0
0,1,BANC,CISO,1608141600,91.972,91.972,0
0,2,BANC,CISO,1577836800,79.251,76.253,4
0,2,BANC,CISO,1579154400,86.96,81.548,4
0,2,BANC,CISO,1580472000,57.341,55.83,2
0,2,BANC,CISO,1581789600,53.842,52.267,5
0,2,BANC,CISO,1583107200,53.98,52.43,3
0,2,BANC,CISO,1584424800,89.891,83.316,4
0,2,BANC,CISO,1585742400,46.941,44.33,4
0,2,BANC,CISO,1587060000,34.136,33.313,3
0,2,BANC,CISO,1588377600,38.9,42.749,5
0,2,BANC,CISO,1589695200,38.294,42.187,4
0,2,BANC,CISO,1591012800,43.339,42.378,2
